DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2003-0365-FRA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,FRA,France,Western Europe,Europe,"Massif des Maures mountain (Var district, Provence-Alpes-Cote-d'Azur province)","Drought, man",,No,No,No,,180.0,Km2,,,,2003,7.0,28.0,2003,7.0,30.0,5.0,4.0,3000.0,,3004.0,,,,,,,62.8584595000413,"[{""adm2_code"":16324,""adm2_name"":""Var""}]",2004-02-26,2023-09-25
2003-0369-CAN,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,CAN,Canada,Northern America,Americas,"British Columbia, Alberta, Saskatchewan, Manitoba provinces",,,No,No,No,,2500.0,Km2,,,,2003,8.0,1.0,2003,9.0,14.0,1.0,,,,,,,155000.0,246586.0,545000.0,867027.0,62.8584595000413,"[{""adm1_code"":825,""adm1_name"":""Alberta""},{""adm1_code"":826,""adm1_name"":""British Columbia / Colombie-Britannique""},{""adm1_code"":827,""adm1_name"":""Manitoba""},{""adm1_code"":836,""adm1_name"":""Saskatchewan""}]",2004-03-10,2023-09-25
2003-0372-ESP,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,ESP,Spain,Southern Europe,Europe,"Cuenca district (Castilla-La Mancha province), Huelva district (Andalucia province), Caseres, Badajoz districts (Extremadura province)","Lightening, heat wave, drought, pyromane",,No,No,Yes,,1190.0,Km2,,,,2003,1.0,,2003,8.0,,5.0,,200.0,,200.0,,,,,,,62.8584595000413,"[{""adm2_code"":25780,""adm2_name"":""Huelva""},{""adm2_code"":25803,""adm2_name"":""Cuenca""},{""adm2_code"":25814,""adm2_name"":""Badajoz""},{""adm2_code"":25815,""adm2_name"":""Cáceres""}]",2003-09-11,2023-09-25
2003-0376-PRT,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,PRT,Portugal,Southern Europe,Europe,"Braganca, Viseu, Viana do Castelo, Guarda, Castelo Branco, Portalegre, Santarem, Leira, Porto, Braga provinces, Amials de Cima city (in Pernes, Chamusca district, Santarem province), Vale de Serra city (Torres Novas district, Santarem province)","Heat wave, drought, high winds, low humidity",,Yes,No,Yes,835.0,4260.0,Km2,,,,2003,8.0,,2003,9.0,,14.0,,150000.0,,150000.0,,,6000.0,9545.0,1730000.0,2752215.0,62.8584595000413,"[{""adm1_code"":2388,""adm1_name"":""Braga""},{""adm1_code"":2389,""adm1_name"":""Braganca""},{""adm1_code"":2390,""adm1_name"":""Castelo Branco""},{""adm1_code"":2394,""adm1_name"":""Guarda""},{""adm1_code"":2405,""adm1_name"":""Leiria""},{""adm1_code"":2407,""adm1_name"":""Portalegre""},{""adm1_code"":2408,""adm1_name"":""Porto""},{""adm1_code"":2411,""adm1_name"":""Viana Do Castelo""},{""adm1_code"":2413,""adm1_name"":""Viseu""},{""adm2_code"":24879,""adm2_name"":""Chamusca""},{""adm2_code"":24892,""adm2_name"":""Torres Novas""}]",2005-04-13,2023-09-25
2003-0518-MEX,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,MEX,Mexico,Latin America and the Caribbean,Americas,"Baja California, Chihuahua, Sonora provinces",,,No,No,No,,,Km2,,,,2003,10.0,25.0,2003,11.0,4.0,,,,,,,,,,,,62.8584595000413,"[{""adm1_code"":2029,""adm1_name"":""Baja California""},{""adm1_code"":2033,""adm1_name"":""Chihuahua""},{""adm1_code"":2053,""adm1_name"":""Sonora""}]",2014-06-23,2023-09-25
2003-0518-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,USA,United States of America,Northern America,Americas,"Fontana, Rancho Cucamonga areas (San Bernardino district, California province)",,,No,No,Yes,,1133.0,Km2,,,,2003,10.0,25.0,2003,11.0,4.0,14.0,104.0,27000.0,,27104.0,,,2000000.0,3181752.0,,,62.8584595000413,"[{""adm2_code"":28900,""adm2_name"":""San Bernardino""}]",2004-03-10,2023-09-25
2003-0764-GTM,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,GTM,Guatemala,Latin America and the Caribbean,Americas,Petén province,,,No,No,Yes,,,Km2,,,,2003,3.0,,2003,3.0,,,,,,,,,,,,,62.8584595000413,"[{""adm1_code"":64837,""adm1_name"":""Petén""}]",2004-03-01,2023-09-25
2003-0786-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,USA,United States of America,Northern America,Americas,San Bernardino district (California province),,,No,No,No,,607.0,Km2,,,,2003,10.0,21.0,2003,11.0,4.0,4.0,40.0,,,40.0,,,800000.0,1272701.0,3500000.0,5568065.0,62.8584595000413,"[{""adm2_code"":28900,""adm2_name"":""San Bernardino""}]",2006-01-13,2023-09-25
2004-0123-KOR,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,KOR,Republic of Korea,Eastern Asia,Asia,Sokcho city (Kang-won-do province),,,No,No,No,,,Km2,,,,2004,3.0,10.0,2004,3.0,10.0,,,2000.0,155.0,2155.0,,,,,,,64.5413292817447,"[{""adm1_code"":2437,""adm1_name"":""Kang-won-do""}]",2004-03-22,2023-09-25
2004-0196-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,USA,United States of America,Northern America,Americas,"Los Angeles, Riverside, San Diego, Santa Barbara districts (California province)",,Heat wave,No,No,No,,66.0,Km2,,,,2004,5.0,2.0,2004,5.0,4.0,,,15000.0,,15000.0,,,,,,,64.5413292817447,"[{""adm2_code"":28883,""adm2_name"":""Los Angeles""},{""adm2_code"":28897,""adm2_name"":""Riverside""},{""adm2_code"":28901,""adm2_name"":""San Diego""},{""adm2_code"":28906,""adm2_name"":""Santa Barbara""}]",2004-05-10,2023-09-25
2004-0208-RUS,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,RUS,Russian Federation,Eastern Europe,Europe,"Kurgan, Omskaya Oblast, Novosibirskaya Oblast, Kemerovskaya Oblast, Tomskaya Oblast, Irkutskaya Oblast, Chitinskaya Oblast, Aginskiy Buryatskiy A. Okrug, Altay Rep., Krasnoyarskiy Kray provinces",Dry and hot weather,,No,No,No,,245.0,Km2,,,,2004,5.0,14.0,2004,5.0,16.0,9.0,,,1000.0,1000.0,,,,,,,64.5413292817447,"[{""adm1_code"":2489,""adm1_name"":""Altay Rep.""},{""adm1_code"":2500,""adm1_name"":""Chitinskaya Oblast""},{""adm1_code"":2506,""adm1_name"":""Irkutskaya Oblast""},{""adm1_code"":2515,""adm1_name"":""Kemerovskaya Oblast""},{""adm1_code"":2525,""adm1_name"":""Krasnoyarskiy Kray""},{""adm1_code"":2541,""adm1_name"":""Novosibirskaya Oblast""},{""adm1_code"":2542,""adm1_name"":""Omskaya Oblast""},{""adm1_code"":2563,""adm1_name"":""Tomskaya Oblast""}]",2004-06-14,2023-09-25
2004-0348-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,USA,United States of America,Northern America,Americas,"Carson City district (Nevada province), Los Angeles district (California province)",,Heat wave|Storm,No,No,No,,68.0,Km2,,,,2004,7.0,12.0,2004,7.0,16.0,,,200.0,42.0,242.0,,,,,,,64.5413292817447,"[{""adm2_code"":28883,""adm2_name"":""Los Angeles""},{""adm2_code"":30424,""adm2_name"":""Carson City""}]",2004-08-02,2023-09-25
2004-0373-ESP,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,ESP,Spain,Southern Europe,Europe,"Andalucia, Region de Murcia provinces","Human, high temperature, drought and wind",,No,No,No,,420.0,Km2,,,,2004,7.0,28.0,2004,8.0,4.0,3.0,100.0,1000.0,,1100.0,,,2000.0,3099.0,3000.0,4648.0,64.5413292817447,"[{""adm1_code"":2716,""adm1_name"":""Andalucía""},{""adm1_code"":2731,""adm1_name"":""Región de Murcia""}]",2005-03-09,2023-09-25
2004-0383-PRT,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,PRT,Portugal,Southern Europe,Europe,"Vila Real, Santarem, Faro, Viseu, Braganca provinces",,Heat wave,No,No,No,,1080.0,Km2,,,,2004,7.0,,2004,8.0,,2.0,,,,,,,,,,,64.5413292817447,"[{""adm1_code"":2389,""adm1_name"":""Braganca""},{""adm1_code"":2393,""adm1_name"":""Faro""},{""adm1_code"":2409,""adm1_name"":""Santarem""},{""adm1_code"":2412,""adm1_name"":""Vila Real""},{""adm1_code"":2413,""adm1_name"":""Viseu""}]",2005-01-25,2023-09-25
2004-0446-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,USA,United States of America,Northern America,Americas,"Shasta Lake area (Shasta districts, California province)",,,No,No,No,,4046.0,Km2,,,,2004,8.0,13.0,2004,8.0,14.0,,5.0,,240.0,245.0,,,,,,,64.5413292817447,"[{""adm2_code"":28909,""adm2_name"":""Shasta""}]",2004-08-30,2023-09-25
2004-0738-GIN,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,GIN,Guinea,Sub-Saharan Africa,Africa,"Tamagali city (Mamou district, Mamou province)",,,Yes,No,No,,,Km2,,,,2004,1.0,10.0,2004,1.0,10.0,,,,777.0,777.0,,,,,,,64.5413292817447,"[{""adm2_code"":40738,""adm2_name"":""Mamou""}]",2005-10-19,2023-09-25
2005-0014-AUS,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,AUS,Australia,Australia and New Zealand,Oceania,"Eyre peninsula (Ceduna (DC), Cleve (DC), Elliston (DC), Franklin Harbour (DC), Kimba (DC), Lower Eyre Peninsula (DC), Port Augusta (C), Port Lincoln (C), Streaky Bay (DC), Tumby Bay (DC), Whyalla (C), Wudinna (DC) districts, South Australia province)","High temperature, violent winds",,No,No,No,,1000.0,Km2,,,,2005,1.0,4.0,2005,1.0,26.0,12.0,20.0,200.0,,220.0,,,20000.0,29971.0,40000.0,59942.0,66.7310579862028,"[{""adm2_code"":5264,""adm2_name"":""Ceduna (DC)""},{""adm2_code"":5267,""adm2_name"":""Cleve (DC)""},{""adm2_code"":5270,""adm2_name"":""Elliston (DC)""},{""adm2_code"":5272,""adm2_name"":""Franklin Harbour (DC)""},{""adm2_code"":5279,""adm2_name"":""Kimba (DC)""},{""adm2_code"":5281,""adm2_name"":""Wudinna (DC)""},{""adm2_code"":5283,""adm2_name"":""Lower Eyre Peninsula (DC)""},{""adm2_code"":5301,""adm2_name"":""Port Augusta (C)""},{""adm2_code"":5302,""adm2_name"":""Port Lincoln (C)""},{""adm2_code"":5310,""adm2_name"":""Streaky Bay (DC)""},{""adm2_code"":5314,""adm2_name"":""Tumby Bay (DC)""},{""adm2_code"":5322,""adm2_name"":""Whyalla (C)""}]",2005-12-01,2023-09-25
2005-0180-KOR,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,KOR,Republic of Korea,Eastern Asia,Asia,"Yangyang, Kosong cities (Kang-won-do province)",,,No,No,Yes,,,Km2,,,,2005,4.0,4.0,2005,4.0,6.0,,,1800.0,340.0,2140.0,,,,,,,66.7310579862028,"[{""adm1_code"":2437,""adm1_name"":""Kang-won-do""}]",2005-04-25,2023-09-25
2005-0367-FRA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,FRA,France,Western Europe,Europe,"Gardanne, Aix en Provence, Meyreuil, Lançon-de-Provence, Val-de-Cibourg (Bouches du Rhone), Calvi, Calenzana, Haut Nebbio, Pieve, Vallecalle, Murato, Montemaggiore, Montegrosso, Zilia, Avapessa et Aregno (Haute Corse), Saint-Zacharie, Draguignan, Saint-Tropez, Vidauban, Muy (Var) , Meze (Herault)",,,No,No,No,,35.5,Km2,,,,2005,6.0,20.0,2005,8.0,26.0,2.0,,,,,,,,,10000.0,14986.0,66.7310579862028,"[{""adm2_code"":16271,""adm2_name"":""Haute-Corse""},{""adm2_code"":16287,""adm2_name"":""Herault""},{""adm2_code"":16322,""adm2_name"":""Bouches-du-Rhone""},{""adm2_code"":16324,""adm2_name"":""Var""}]",2007-02-21,2023-09-25
2005-0367-PRT,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,PRT,Portugal,Southern Europe,Europe,"Porto, Castelo Branco provinces",,,No,No,No,,,Km2,,,,2005,5.0,15.0,2005,7.0,14.0,15.0,136.0,,,136.0,,,,,1650000.0,2472612.0,66.7310579862028,"[{""adm1_code"":2390,""adm1_name"":""Castelo Branco""},{""adm1_code"":2408,""adm1_name"":""Porto""}]",2007-02-21,2023-09-25
2005-0380-ESP,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,ESP,Spain,Southern Europe,Europe,Guadalajara district (Castilla-La Mancha province),Barbecue and high winds,,No,No,No,,,Km2,,,,2005,7.0,18.0,2005,7.0,18.0,11.0,1.0,,,1.0,,,,,2050000.0,3072033.0,66.7310579862028,"[{""adm2_code"":25804,""adm2_name"":""Guadalajara""}]",2005-07-19,2023-09-25
2005-0383-CAN,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,CAN,Canada,Northern America,Americas,Québec province,,,No,No,No,,4000.0,Km2,,,,2005,7.0,,2005,7.0,,,,,,,,,,,,,66.7310579862028,"[{""adm1_code"":835,""adm1_name"":""Quebec / Québec""}]",2005-07-19,2023-09-25
2005-0430-IDN,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,IDN,Indonesia,South-eastern Asia,Asia,"Sintang, Sanggau, Ketapang districts (Kalimatan Barat province), Kotawaringin Timur, Katingan, Seruyan, Kapuas (Kalimantan Tengah province), Kota Baru, Tapin, Hulusungai Selatan, Banjar, Tanahlaut (Kalimantan Selatan province) (Sumatra Isl.)",,,No,No,No,,,Km2,,,,2005,8.0,9.0,2005,8.0,9.0,,,,,,,,,,,,66.7310579862028,"[{""adm2_code"":18102,""adm2_name"":""Ketapang""},{""adm2_code"":73839,""adm2_name"":""Sanggau""},{""adm2_code"":73851,""adm2_name"":""Sintang""},{""adm2_code"":18108,""adm2_name"":""Banjar""},{""adm2_code"":18110,""adm2_name"":""Hulusungai Selatan""},{""adm2_code"":18114,""adm2_name"":""Kota Baru""},{""adm2_code"":18116,""adm2_name"":""Tanahlaut""},{""adm2_code"":18117,""adm2_name"":""Tapin""},{""adm2_code"":73689,""adm2_name"":""Kapuas""},{""adm2_code"":73691,""adm2_name"":""Katingan""},{""adm2_code"":73763,""adm2_name"":""Kotawaringin Timur""},{""adm2_code"":73848,""adm2_name"":""Seruyan""}]",2005-09-12,2023-09-25
2005-0430-MYS,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,MYS,Malaysia,South-eastern Asia,Asia,"Port Klang city (Kelang district, Selangor province), Kuala Selangor district (Selangor province)",,Pollution,No,No,Yes,,,Km2,,,,2005,8.0,9.0,2005,8.0,9.0,,,,,,,,,,,,66.7310579862028,"[{""adm2_code"":37456,""adm2_name"":""Kelang""},{""adm2_code"":37458,""adm2_name"":""Kuala Selangor""}]",2005-09-12,2023-09-25
2005-0430-THA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,THA,Thailand,South-eastern Asia,Asia,"Satun, Phatthalung, Pattani, Yala, Narathiwat, Phuket, Songkhla provinces",,Pollution,No,No,No,,,Km2,,,,2005,8.0,,2005,8.0,,,,,,,,,,,,,66.7310579862028,"[{""adm1_code"":2882,""adm1_name"":""Narathiwat""},{""adm1_code"":2887,""adm1_name"":""Pattani""},{""adm1_code"":2890,""adm1_name"":""Phatthalung""},{""adm1_code"":2898,""adm1_name"":""Phuket""},{""adm1_code"":2910,""adm1_name"":""Satun""},{""adm1_code"":2913,""adm1_name"":""Songkhla""},{""adm1_code"":2925,""adm1_name"":""Yala""}]",2005-09-12,2023-09-25
2005-0460-CAN,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,CAN,Canada,Northern America,Americas,Ontario province,Dry wetaher and heat wave,,No,No,No,,275.0,Km2,,,,2005,8.0,,2005,8.0,,,,,,,,,,,,,66.7310579862028,"[{""adm1_code"":833,""adm1_name"":""Ontario""}]",2005-09-06,2023-09-25
2005-0538-BOL,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,"Beni, Pando provinces",,,No,No,Yes,,1000.0,Km2,,,,2005,9.0,,2005,9.0,,,,3000.0,,3000.0,,,,,,,66.7310579862028,"[{""adm1_code"":648,""adm1_name"":""Pando""},{""adm1_code"":40443,""adm1_name"":""Beni""}]",2005-09-28,2023-09-25
2005-0724-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,USA,United States of America,Northern America,Americas,"Texas, Oklahoma provinces",,,No,No,Yes,,,Km2,,,,2005,12.0,27.0,2006,1.0,4.0,5.0,,,1410.0,1410.0,,,,,100000.0,149855.0,66.7310579862028,"[{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2007-01-17,2023-09-25
2005-0739-DOM,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,DOM,Dominican Republic,Latin America and the Caribbean,Americas,"Bohechio, San Juan de la Maguana districts (San Juan province), San José de Las Matas district (Santiago province), San Ignacio de Sabaneta district (Santiago Rodriguez province)",Drought,,Yes,No,No,,1000.0,Km2,,,,2005,3.0,11.0,2005,3.0,11.0,,,,,,,,,,,,66.7310579862028,"[{""adm2_code"":36985,""adm2_name"":""Bohech¡o""},{""adm2_code"":36989,""adm2_name"":""San Juan de la Maguana""},{""adm2_code"":37010,""adm2_name"":""San Jos de Las Matas""},{""adm2_code"":37002,""adm2_name"":""San Ignacio de Sabaneta""}]",2006-01-19,2023-09-25
2006-0057-AUS,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,AUS,Australia,Australia and New Zealand,Oceania,"Victoria, New South Wales, Tasmania provinces",,,No,No,No,,,Km2,,,,2006,1.0,,2006,4.0,,3.0,,,81.0,81.0,,,,,50000.0,72586.0,68.8837587123464,"[{""adm1_code"":470,""adm1_name"":""New South Wales""},{""adm1_code"":475,""adm1_name"":""Tasmania""},{""adm1_code"":476,""adm1_name"":""Victoria""}]",2007-01-03,2023-09-25
2006-0374-USA,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,USA,United States of America,Northern America,Americas,California province,,,No,No,Yes,,350.0,Km2,,,,2006,7.0,9.0,2006,7.0,14.0,1.0,17.0,,150.0,167.0,,,,,16000.0,23228.0,68.8837587123464,"[{""adm1_code"":3218,""adm1_name"":""California""}]",2006-07-20,2023-09-25
2006-0444-ESP,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,ESP,Spain,Southern Europe,Europe,Galicia province,Human,,No,No,No,,,Km2,,,,2006,8.0,4.0,2006,8.0,15.0,4.0,,,,,,,120000.0,174207.0,659000.0,956684.0,68.8837587123464,"[{""adm1_code"":2728,""adm1_name"":""Galicia""}]",2006-08-24,2023-09-25
2006-0471-IDN,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,IDN,Indonesia,South-eastern Asia,Asia,"Muarojambi, Tanjungjabung Timur districts (Jambi province), Ogan Komering Ilir, Banyuasin, Musibanyuasin districts (Sumatera Selatan province), Ketapang district (Kalimantan Barat province), Kotawaringin Timur, Kotawaringin Barat, Pulangpisau, Seruyan, Sukamara districts (Kalimantan Tengah province), Banjar, Hulusungai Selatan districts (Kalimantan Selatan province)",,,No,No,No,,,Km2,,,,2006,8.0,,2006,8.0,,,200.0,,,200.0,,,,,14000.0,20324.0,68.8837587123464,"[{""adm2_code"":73803,""adm2_name"":""Muarojambi""},{""adm2_code"":73863,""adm2_name"":""Tanjungjabung Timur""},{""adm2_code"":18102,""adm2_name"":""Ketapang""},{""adm2_code"":18108,""adm2_name"":""Banjar""},{""adm2_code"":18110,""adm2_name"":""Hulusungai Selatan""},{""adm2_code"":73762,""adm2_name"":""Kotawaringin Barat""},{""adm2_code"":73763,""adm2_name"":""Kotawaringin Timur""},{""adm2_code"":73831,""adm2_name"":""Pulangpisau""},{""adm2_code"":73848,""adm2_name"":""Seruyan""},{""adm2_code"":73856,""adm2_name"":""Sukamara""},{""adm2_code"":73643,""adm2_name"":""Banyuasin""},{""adm2_code"":73806,""adm2_name"":""Musibanyuasin""},{""adm2_code"":73815,""adm2_name"":""Ogan Komering Ilir""}]",2006-11-26,2023-09-25
2006-0576-USA,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,USA,United States of America,Northern America,Americas,"Riverside, Palm Springs cities (Riverside district, California province), San Diego district (California province)",,,No,No,Yes,,,Km2,,,,2006,10.0,26.0,2006,10.0,27.0,4.0,1.0,,102.0,103.0,,,,,25000.0,36293.0,68.8837587123464,"[{""adm2_code"":28897,""adm2_name"":""Riverside""},{""adm2_code"":28901,""adm2_name"":""San Diego""}]",2008-03-28,2023-09-25
2006-0660-AUS,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,AUS,Australia,Australia and New Zealand,Oceania,"Blue mountains district, New South Wales province",,,No,No,Yes,,,Km2,,,,2006,11.0,16.0,2006,11.0,16.0,,,,,,,,,,,,68.8837587123464,"[{""adm2_code"":4959,""adm2_name"":""Blue Mountains (C)""}]",2006-12-04,2023-09-25
2006-0662-USA,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,USA,United States of America,Northern America,Americas,Ventura district (California province),,,No,No,Yes,,,Km2,,,,2006,12.0,3.0,2006,12.0,6.0,,,,15.0,15.0,,,,,25000.0,36293.0,68.8837587123464,"[{""adm2_code"":28920,""adm2_name"":""Ventura""}]",2008-03-28,2023-09-25
2006-0666-AUS,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,AUS,Australia,Australia and New Zealand,Oceania,"Tasmania, Victoria, New South Wales provinces",,,No,No,No,,,Km2,,,,2006,12.0,,2006,12.0,,1.0,,,60.0,60.0,,,,,50000.0,72586.0,68.8837587123464,"[{""adm1_code"":470,""adm1_name"":""New South Wales""},{""adm1_code"":475,""adm1_name"":""Tasmania""},{""adm1_code"":476,""adm1_name"":""Victoria""}]",2007-01-08,2023-09-25
2006-0728-PAN,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,PAN,Panama,Latin America and the Caribbean,Americas,"Miria Ubgidandu island (Kuna Yala district, Kuna Yala province), Kuna de Madungandí district (Panama province), Kuna de Wargandí district (Darien province)",,,No,No,No,,,Km2,,,,2006,12.0,20.0,2006,,,,,1436.0,,1436.0,,,,,,,68.8837587123464,"[{""adm2_code"":23723,""adm2_name"":""Kuna Yala""},{""adm2_code"":93696,""adm2_name"":""Kuna de Madungandí""},{""adm2_code"":93697,""adm2_name"":""Kuna de Wargandí""}]",2007-11-05,2023-09-25
2007-0294-ITA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,ITA,Italy,Southern Europe,Europe,"Abruzzi, Sardegna, Sicilia, Calabria provinces, Napoli district (Campania province),",,,No,No,Yes,,,Km2,,,,2007,7.0,,2007,8.0,,11.0,,,,,,,,,,,70.848792703253,"[{""adm1_code"":1616,""adm1_name"":""Abruzzi""},{""adm1_code"":1618,""adm1_name"":""Calabria""},{""adm1_code"":1629,""adm1_name"":""Sardegna""},{""adm1_code"":1630,""adm1_name"":""Sicilia""},{""adm2_code"":18332,""adm2_name"":""Napoli""}]",2008-01-10,2023-09-25
2007-0301-GRC,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,GRC,Greece,Southern Europe,Europe,"Pylos city (Messinias district, Peloponnisos province), Andros Isl. (Kykladon district, Notio Aigaio province), Keratea city, Idra Isl. (Attikis district, Attiki province), Menindi city (Aitolias Kai Akarnanias district, Dytiki Ellada province), Skiathos Isl. (Magnisias district, Thessalia province), Kefalonia Isl. (Kefallinias district, Ionioi Nisoi province), Zante Isl. (Zakynthou district, Ionioi Nisoi province), Chios Isl. (Chiou district, Voreio Aigaio province), Kastoria city (Kastorias district, Dytiki Makedonia province), Kozani city (Kozanis district, Dytiki Makedonia province), Loannina city (Ioanninon district, Ipeiros province), Florina city (Florinis district, Dytiki Makedonia province), Pierias district (Kentriki Makedonia province), Thesprotias district (Iperiros province), Fthiotidos district (Sterea Ellada province)",,,No,No,No,,,Km2,,,,2007,6.0,1.0,2007,7.0,30.0,3.0,4.0,,,4.0,,,,,,,70.848792703253,"[{""adm2_code"":16680,""adm2_name"":""Attikis""},{""adm2_code"":16682,""adm2_name"":""Aitolias Kai Akarnanias""},{""adm2_code"":16684,""adm2_name"":""Florinis""},{""adm2_code"":16686,""adm2_name"":""Kastorias""},{""adm2_code"":16687,""adm2_name"":""Kozanis""},{""adm2_code"":16688,""adm2_name"":""Kefallinias""},{""adm2_code"":16691,""adm2_name"":""Zakynthou""},{""adm2_code"":16693,""adm2_name"":""Ioanninon""},{""adm2_code"":16695,""adm2_name"":""Thesprotias""},{""adm2_code"":16701,""adm2_name"":""Pierias""},{""adm2_code"":16714,""adm2_name"":""Messinias""},{""adm2_code"":16718,""adm2_name"":""Fthiotidos""},{""adm2_code"":16722,""adm2_name"":""Magnisias""},{""adm2_code"":16724,""adm2_name"":""Chiou""},{""adm2_code"":16709,""adm2_name"":""Kykladon""}]",2007-08-19,2023-09-25
2007-0325-HRV,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,HRV,Croatia,Southern Europe,Europe,"Dubrovnik, Mlini, Plat cities (Dubrovnik-neretva province), Split-damlatjia, Zadar-knin provinces (Dalmatia region)","Hot and dry weather, strong winds",,Yes,No,Yes,,,Km2,,,,2007,8.0,4.0,2007,8.0,5.0,,26.0,,,26.0,,,,,,,70.848792703253,"[{""adm1_code"":989,""adm1_name"":""Dubrovnik-neretva""},{""adm1_code"":1003,""adm1_name"":""Split-dalmatija""},{""adm1_code"":1007,""adm1_name"":""Zadar-knin""}]",2007-08-18,2023-09-25
2007-0329-SPI,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,SPI,Canary Islands,Northern Africa,Africa,"Grand Canaria Island (Las Palmas district, Canarias province), Tenerife Island (Santa Cruz de Tenerife district, Canarias province)",,,No,No,No,,,Km2,,,,2007,7.0,,2007,8.0,,,,300.0,105.0,405.0,,,,,,,70.848792703253,"[{""adm2_code"":25789,""adm2_name"":""Las Palmas""},{""adm2_code"":25790,""adm2_name"":""Santa Cruz de Tenerife""}]",2007-08-07,2023-09-25
2007-0337-SWZ,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,GLIDE:WF-2007-000121,,SWZ,Eswatini,Sub-Saharan Africa,Africa,Pigg's Peak district (Hhohho province),,Storm,No,No,No,,,Km2,,,,2007,7.0,27.0,2007,7.0,30.0,2.0,,1500.0,,1500.0,,,,,,,70.848792703253,"[{""adm2_code"":25954,""adm2_name"":""Pigg's Peak""}]",2008-08-04,2023-09-25
