Disaster Type,Magnitude,Magnitude Scale,Minimum Temperature,Maximum Temperature,Dew Point,Temperature,Wind Speed Min,Wind Speed Max,Wind Speed Mean,Wind Direction,Relative Humidity Min,Relative Humidity Max,Relative Humidity Mean,Weather Type,Precipitation,Cloud Cover,Sea Level Pressure,Precipitation Cover
Flood,24810.0,Km2,75.3,82.5,72.9,78.4,1.3,13.4,6.8,94.55,69.56,94.15,83.51,"Mist, Rain, Rain Showers, Light Rain, Sky Unchanged",0.75,90.7,1013.1,12.5
Flood,35810.0,Km2,70.1,75.8,70.2,73.3,2.2,2.2,2.2,296.0,82.12,95.26,90.14,"Drizzle, Rain, Sky Coverage Increasing, Sky Unchanged",4.72,78.0,,60.0
Flood,35810.0,Km2,73.5,75.3,71.8,74.0,2.2,16.1,6.9,317.5,91.28,94.15,92.85,"Drizzle, Sky Coverage Increasing",0.0,95.0,1015.1,0.0
Flood,35810.0,Km2,73.1,77.1,72.8,74.3,6.7,9.2,7.9,297.5,91.95,100.0,94.9,"Light Drizzle, Heavy Drizzle/Rain, Sky Coverage Increasing",4.22,100.0,1015.2,75.0
Flood,35810.0,Km2,77.1,77.1,71.7,77.1,13.9,13.9,13.9,270.0,83.46,83.46,83.46,Rain,0.0,100.0,1013.2,0.0
Flood,35810.0,Km2,75.3,75.3,73.5,75.3,0.0,0.0,0.0,,94.15,94.15,94.15,,0.0,100.0,1014.2,0.0
Flood,35810.0,Km2,,,,,,,,,,,,,0.0,,,
Flood,35810.0,Km2,75.3,82.5,73.2,77.9,0.0,9.2,2.3,50.0,74.31,94.15,86.17,"Mist, Smoke Or Haze",0.0,82.9,1016.8,0.0
Flood,35810.0,Km2,71.7,75.3,70.5,73.5,0.0,0.0,0.0,,88.52,94.06,90.4,,0.0,66.7,1018.3,0.0
Flood,35810.0,Km2,69.9,71.7,67.5,70.9,0.0,0.0,0.0,,73.3,94.06,89.26,"Mist, Smoke Or Haze",0.0,43.3,1017.0,0.0
Flood,35810.0,Km2,71.7,73.5,69.3,72.3,0.0,0.0,0.0,,83.23,94.06,90.45,,0.0,90.0,1020.0,0.0
Flood,35810.0,Km2,69.9,71.7,69.2,70.9,0.0,0.0,0.0,,94.02,94.06,94.05,,0.0,61.4,1018.9,0.0
Flood,35810.0,Km2,,,,,,,,,,,,,0.0,,,
Flood,35810.0,Km2,68.1,73.5,66.3,71.7,0.0,11.4,3.8,50.0,78.22,88.27,83.24,,0.0,0.0,1017.2,0.0
Flood,35810.0,Km2,71.7,80.7,65.4,75.3,9.2,11.4,9.9,50.0,57.89,83.11,72.02,,0.0,35.0,1015.7,0.0
Flood,35810.0,Km2,71.7,82.5,67.4,79.6,0.0,19.5,10.3,60.0,58.12,83.11,66.84,,0.0,58.0,1015.2,0.0
Flood,35810.0,Km2,82.5,82.5,69.9,82.5,11.4,11.4,11.4,50.0,65.78,65.78,65.78,,0.0,50.0,1014.6,0.0
Flood,35810.0,Km2,75.3,75.3,69.9,75.3,6.9,6.9,6.9,50.0,83.34,83.34,83.34,,0.0,50.0,1016.6,0.0
Flood,35810.0,Km2,77.1,77.1,69.9,77.1,6.9,6.9,6.9,30.0,78.5,78.5,78.5,,0.0,30.0,1013.5,0.0
Flood,35810.0,Km2,73.5,86.1,69.5,78.9,0.0,11.4,6.0,36.67,58.12,94.11,74.9,,0.0,50.0,1015.4,0.0
Flood,35810.0,Km2,75.3,82.5,68.1,80.1,0.0,9.2,5.7,70.0,58.12,83.34,67.77,,0.0,50.0,1016.2,0.0
Flood,35110.0,Km2,71.0,83.6,73.7,77.8,0.0,6.7,2.0,100.0,74.31,100.0,88.11,,0.0,90.0,,0.0
Flood,35110.0,Km2,72.8,83.0,73.0,77.2,0.0,6.7,2.9,76.67,72.14,98.8,87.9,,0.0,90.0,,0.0
Flood,35110.0,Km2,71.7,77.6,73.4,73.8,0.0,8.9,3.6,281.67,97.07,100.0,98.43,"Thunderstorm, Rain Showers, Heavy Rain, Light Rain",6.7,100.0,,50.0
Flood,35110.0,Km2,74.4,80.9,76.8,77.7,0.0,6.7,2.2,160.0,91.51,100.0,97.28,"Thunderstorm, Rain, Sky Unchanged",0.16,96.3,,12.5
Flood,35110.0,Km2,74.6,81.8,75.9,77.4,0.0,8.9,2.5,155.0,87.32,99.4,95.16,"Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Heavy Rain, Light Rain, Sky Unchanged",1.1,93.7,,37.5
Flood,35110.0,Km2,67.2,74.0,70.5,71.0,0.0,11.2,6.4,287.14,96.99,98.8,98.03,"Rain, Light Rain",5.23,100.0,,50.0
Flood,35110.0,Km2,66.5,68.1,66.3,67.2,2.2,6.7,4.8,311.25,93.98,98.77,96.95,"Rain, Light Rain",1.61,100.0,,50.0
Flood,35110.0,Km2,65.6,68.3,66.0,66.6,0.0,6.7,4.2,297.14,96.92,98.77,97.92,"Rain, Light Rain",1.22,100.0,,37.5
Flood,35110.0,Km2,65.9,68.3,65.9,67.1,0.0,4.5,2.2,278.33,89.4,98.76,96.15,"Light Rain, Sky Coverage Increasing",0.87,100.0,,37.5
Flood,35110.0,Km2,65.0,73.1,65.7,69.3,0.0,4.5,1.7,320.0,80.53,98.75,88.48,Sky Coverage Increasing,0.0,98.8,,0.0
Flood,35110.0,Km2,63.8,78.5,65.5,70.6,0.0,8.9,3.4,312.5,66.14,98.15,85.16,Mist,0.0,88.7,,0.0
Flood,35110.0,Km2,62.0,76.4,63.6,69.5,0.0,4.5,1.6,320.0,61.86,100.0,82.96,,0.0,88.6,,0.0
Flood,35110.0,Km2,68.3,72.2,65.7,70.0,0.0,4.5,0.8,270.0,75.54,100.0,87.07,Light Rain,0.12,97.5,,25.0
Storm,,Kph,71.7,75.5,74.0,74.3,0.4,16.1,7.7,148.92,94.09,100.0,98.74,"Precipitation In Vicinity, Rain, Light Rain, Sky Unchanged",2.64,99.6,1008.4,29.17
Storm,,Kph,73.5,80.9,74.6,76.2,6.1,27.3,14.8,140.45,79.01,100.0,95.09,"Thunderstorm, Rain, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",5.42,100.0,1008.9,22.73
Storm,,Kph,73.5,80.1,74.7,76.1,0.4,18.3,8.3,122.77,84.58,100.0,95.48,"Precipitation In Vicinity, Rain, Thunderstorm, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.85,99.1,1010.7,18.18
Storm,,Kph,71.8,78.9,74.3,74.9,0.0,11.4,5.7,163.84,94.15,100.0,98.02,"Thunderstorm, Rain, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Increasing, Sky Unchanged",0.73,96.2,1011.2,13.04
Storm,,Kph,73.8,84.4,75.3,79.7,0.3,13.1,7.8,148.83,74.13,98.96,86.82,"Precipitation In Vicinity, Rain, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",0.61,74.5,1010.2,8.7
Storm,,Kph,76.3,86.0,76.6,81.3,4.1,16.1,10.0,161.25,74.29,97.89,85.86,"Precipitation In Vicinity, Smoke Or Haze",0.09,69.0,1010.7,4.17
Storm,,Kph,71.7,75.5,74.0,74.3,0.4,16.1,7.7,148.92,94.09,100.0,98.74,"Precipitation In Vicinity, Rain, Light Rain, Sky Unchanged",2.64,99.6,1008.4,29.17
Storm,,Kph,73.5,80.9,74.6,76.2,6.1,27.3,14.8,140.45,79.01,100.0,95.09,"Thunderstorm, Rain, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",5.42,100.0,1008.9,22.73
Storm,,Kph,73.5,80.1,74.7,76.1,0.4,18.3,8.3,122.77,84.58,100.0,95.48,"Precipitation In Vicinity, Rain, Thunderstorm, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.85,99.1,1010.7,18.18
Storm,,Kph,71.8,78.9,74.3,74.9,0.0,11.4,5.7,163.84,94.15,100.0,98.02,"Thunderstorm, Rain, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Increasing, Sky Unchanged",0.73,96.2,1011.2,13.04
Storm,,Kph,73.8,84.4,75.3,79.7,0.3,13.1,7.8,148.83,74.13,98.96,86.82,"Precipitation In Vicinity, Rain, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",0.61,74.5,1010.2,8.7
Storm,,Kph,76.3,86.0,76.6,81.3,4.1,16.1,10.0,161.25,74.29,97.89,85.86,"Precipitation In Vicinity, Smoke Or Haze",0.09,69.0,1010.7,4.17
Storm,,Kph,71.7,75.5,74.0,74.3,0.4,16.1,7.7,148.92,94.09,100.0,98.74,"Precipitation In Vicinity, Rain, Light Rain, Sky Unchanged",2.64,99.6,1008.4,29.17
Storm,,Kph,73.5,80.9,74.6,76.2,6.1,27.3,14.8,140.45,79.01,100.0,95.09,"Thunderstorm, Rain, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",5.42,100.0,1008.9,22.73
Storm,,Kph,73.5,80.1,74.7,76.1,0.4,18.3,8.3,122.77,84.58,100.0,95.48,"Precipitation In Vicinity, Rain, Thunderstorm, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.85,99.1,1010.7,18.18
Storm,,Kph,71.8,78.9,74.3,74.9,0.0,11.4,5.7,163.84,94.15,100.0,98.02,"Thunderstorm, Rain, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Increasing, Sky Unchanged",0.73,96.2,1011.2,13.04
Storm,,Kph,73.8,84.4,75.3,79.7,0.3,13.1,7.8,148.83,74.13,98.96,86.82,"Precipitation In Vicinity, Rain, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",0.61,74.5,1010.2,8.7
Storm,,Kph,76.3,86.0,76.6,81.3,4.1,16.1,10.0,161.25,74.29,97.89,85.86,"Precipitation In Vicinity, Smoke Or Haze",0.09,69.0,1010.7,4.17
Storm,,Kph,71.7,75.5,74.0,74.3,0.4,16.1,7.7,148.92,94.09,100.0,98.74,"Precipitation In Vicinity, Rain, Light Rain, Sky Unchanged",2.64,99.6,1008.4,29.17
Storm,,Kph,73.5,80.9,74.6,76.2,6.1,27.3,14.8,140.45,79.01,100.0,95.09,"Thunderstorm, Rain, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",5.42,100.0,1008.9,22.73
Storm,,Kph,73.5,80.1,74.7,76.1,0.4,18.3,8.3,122.77,84.58,100.0,95.48,"Precipitation In Vicinity, Rain, Thunderstorm, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.85,99.1,1010.7,18.18
Storm,,Kph,71.8,78.9,74.3,74.9,0.0,11.4,5.7,163.84,94.15,100.0,98.02,"Thunderstorm, Rain, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Increasing, Sky Unchanged",0.73,96.2,1011.2,13.04
Storm,,Kph,73.8,84.4,75.3,79.7,0.3,13.1,7.8,148.83,74.13,98.96,86.82,"Precipitation In Vicinity, Rain, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",0.61,74.5,1010.2,8.7
Storm,,Kph,76.3,86.0,76.6,81.3,4.1,16.1,10.0,161.25,74.29,97.89,85.86,"Precipitation In Vicinity, Smoke Or Haze",0.09,69.0,1010.7,4.17
Flood,76740.0,Km2,75.3,82.5,74.3,78.3,0.0,5.8,2.3,164.55,69.93,94.19,87.83,"Precipitation In Vicinity, Light Drizzle, Light Rain, Smoke Or Haze",0.28,93.0,1008.6,8.7
Flood,76740.0,Km2,68.1,75.3,70.8,72.5,0.0,15.0,6.8,299.23,93.98,100.0,94.41,"Rain, Light Rain",5.51,100.0,1005.9,33.33
Flood,76740.0,Km2,68.1,82.5,69.3,74.7,4.7,17.2,10.8,292.0,69.93,93.98,83.83,"Rain, Light Rain, Smoke Or Haze",0.28,93.5,1002.8,10.0
Flood,76740.0,Km2,73.5,80.7,72.1,77.3,0.0,6.9,3.0,294.0,78.65,94.15,84.14,"Light Drizzle, Smoke Or Haze",0.0,82.6,1005.4,0.0
Flood,76740.0,Km2,73.5,91.5,73.7,80.4,0.0,5.8,2.5,160.77,52.53,94.15,81.48,Smoke Or Haze,0.0,48.2,1007.4,0.0
Flood,76740.0,Km2,78.9,86.1,74.7,82.0,0.0,6.9,2.1,144.0,66.19,88.84,78.99,"Light Drizzle, Smoke Or Haze",0.0,56.1,1009.0,0.0
Flood,4600.0,Km2,75.3,79.4,75.0,77.3,0.0,8.9,4.8,252.86,90.24,93.09,91.82,"Thunderstorm, Rain Showers, Light Rain, Sky Coverage Decreasing",1.91,98.8,1005.5,62.5
Flood,4600.0,Km2,74.9,83.4,75.8,78.6,0.0,11.2,5.0,182.86,81.88,95.87,91.17,"Thunderstorm, Rain Showers, Sky Coverage Increasing",2.66,98.8,1004.1,50.0
Flood,4600.0,Km2,75.5,86.6,76.9,81.1,0.0,8.9,3.9,112.0,76.03,96.47,87.67,"Precipitation In Vicinity, Rain Showers, Sky Coverage Decreasing",0.03,80.0,1007.7,12.5
Flood,4600.0,Km2,79.1,87.9,78.0,83.3,0.0,15.7,8.6,73.33,73.92,92.57,84.26,"Rain Showers, Sky Coverage Decreasing",0.08,71.4,1010.2,14.29
Flood,4600.0,Km2,78.9,86.1,77.7,82.2,4.5,17.9,10.2,38.57,79.67,93.12,86.48,"Rain Showers, Sky Coverage Decreasing",0.66,85.7,1009.0,42.86
Flood,4600.0,Km2,78.9,87.2,77.3,83.3,4.5,11.2,7.3,60.0,75.62,93.12,82.47,"Rain Showers, Sky Coverage Decreasing",0.55,58.6,1008.2,14.29
Flood,1950.0,Km2,75.3,91.5,72.1,80.7,0.0,12.5,6.2,250.86,49.41,94.15,76.88,"Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Sky Unchanged",0.28,78.3,1010.8,5.56
Flood,1950.0,Km2,69.9,77.1,70.4,72.9,0.0,13.3,3.1,164.91,83.34,100.0,91.97,"Thunderstorm, Rain Showers, Light Rain",0.74,93.9,1013.7,12.5
Flood,1950.0,Km2,69.9,89.7,70.0,78.4,0.0,5.8,2.4,254.0,40.74,100.0,78.17,"Thunderstorm Without Precipitation, Sky Unchanged",0.0,70.5,1012.5,0.0
Flood,1950.0,Km2,71.7,78.9,70.9,75.3,1.1,8.1,3.5,190.82,73.46,100.0,86.7,"Thunderstorm, Rain, Thunderstorm Without Precipitation, Rain Showers, Light Rain",0.63,93.1,1013.2,10.53
Flood,1950.0,Km2,71.3,87.9,71.0,80.5,0.0,9.2,4.1,201.0,52.03,94.11,74.2,"Thunderstorm Without Precipitation, Sky Coverage Decreasing",0.0,77.9,1011.7,0.0
Flood,1950.0,Km2,73.5,91.5,71.3,80.7,0.0,9.2,3.3,189.23,49.41,94.15,74.97,"Lightning Without Thunder, Thunderstorm Without Precipitation",0.0,66.3,1010.1,0.0
Flood,1950.0,Km2,69.9,89.7,69.9,78.5,0.0,9.2,3.4,228.89,46.19,100.0,77.3,"Lightning Without Thunder, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Light Rain, Sky Unchanged",2.01,77.1,1010.1,9.09
Flood,730.0,Km2,69.9,72.5,69.3,71.4,3.0,10.3,7.9,132.83,89.62,97.15,93.12,"Mist, Light Drizzle, Rain, Thunderstorm, Rain Showers, Heavy Rain, Light Rain",0.0,99.8,1019.4,0.0
Flood,730.0,Km2,67.8,74.3,69.2,71.3,0.5,4.5,2.5,185.5,86.72,95.63,93.25,"Mist, Light Drizzle, Light Rain",0.0,99.9,1016.7,0.0
Flood,730.0,Km2,68.9,89.2,70.0,77.3,0.5,10.8,4.8,150.38,53.32,95.3,80.01,"Mist, Light Drizzle, Rain, Thunderstorm, Rain Showers, Light Rain, Smoke Or Haze",0.0,82.7,1012.0,0.0
Flood,730.0,Km2,71.5,89.9,71.1,79.0,2.0,10.7,5.4,216.71,52.78,96.72,78.46,"Mist, Light Drizzle, Rain, Light Rain, Smoke Or Haze",0.0,70.0,1010.8,0.0
Flood,189700.0,Km2,,,,,,,,,,,,,0.0,,,
Flood,13140.0,Km2,73.8,82.3,73.9,76.8,0.0,9.2,1.9,157.13,78.83,100.0,91.01,"Mist, Rain, Thunderstorm, Fog, Light Rain, Smoke Or Haze",0.3,90.0,1009.4,25.0
Flood,13140.0,Km2,75.0,79.6,74.7,77.0,0.0,6.9,1.4,157.6,86.94,100.0,92.77,"Mist, Light Rain, Smoke Or Haze",1.25,96.4,1008.9,33.33
Flood,13140.0,Km2,75.4,86.4,75.6,79.3,0.0,9.2,2.9,97.0,68.59,96.83,88.85,"Mist, Rain, Light Rain, Sky Coverage Increasing",1.68,97.7,1008.3,31.25
Flood,13140.0,Km2,75.3,84.3,75.7,79.7,0.0,9.2,1.5,46.0,73.6,95.87,87.94,"Drizzle, Mist, Rain, Thunderstorm, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Unchanged",0.61,90.9,1009.0,25.0
Flood,13140.0,Km2,75.3,80.7,75.1,77.7,0.0,8.1,0.9,243.33,85.63,94.7,91.63,"Mist, Rain, Light Rain",0.28,94.8,1009.3,33.33
Flood,13140.0,Km2,75.3,84.3,75.4,79.8,0.0,9.2,1.4,160.8,74.83,95.64,86.87,"Mist, Precipitation In Vicinity, Rain, Light Rain, Smoke Or Haze",0.17,96.1,1008.2,18.75
Flood,13140.0,Km2,76.1,87.9,75.8,80.5,0.0,5.8,1.8,230.63,70.48,95.86,85.92,"Drizzle, Mist, Light Rain, Smoke Or Haze",0.34,72.6,1007.9,25.0
Flood,13140.0,Km2,75.7,85.0,74.9,78.7,0.0,3.4,0.6,150.0,67.77,95.08,88.5,"Mist, Rain, Thunderstorm, Light Rain, Sky Coverage Increasing",0.03,87.3,1007.9,13.33
Flood,46470.0,Km2,,,,,,,,,,,,,0.0,,,
Flood,5050.0,Km2,56.0,62.3,54.1,58.6,1.1,17.2,7.2,241.55,73.82,95.71,85.26,"Thunderstorm, Rain, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",3.15,90.7,1015.4,17.39
Flood,5050.0,Km2,54.8,72.6,53.5,64.3,0.0,13.9,5.6,215.9,45.39,86.72,69.12,"Rain, Sky Coverage Decreasing",0.08,34.6,1018.1,4.17
Flood,5050.0,Km2,56.9,71.3,55.0,64.5,3.4,12.8,7.3,188.71,52.33,87.83,72.19,,0.0,33.5,1018.8,0.0
Flood,5050.0,Km2,58.0,73.1,54.7,65.6,1.1,15.0,8.7,189.54,47.9,83.57,68.77,,0.0,33.9,1018.2,0.0
Flood,5050.0,Km2,61.1,66.5,56.4,62.8,1.1,8.1,4.4,286.75,68.15,94.23,80.02,"Thunderstorm, Rain Showers, Light Rain, Sky Coverage Increasing",0.88,89.4,1018.5,12.5
Flood,5050.0,Km2,58.4,73.7,52.5,65.0,2.2,15.0,7.2,237.67,45.39,81.32,65.33,"Drizzle, Rain, Sky Coverage Decreasing",0.01,49.3,1018.6,4.17
Flood,5050.0,Km2,59.1,69.2,57.4,64.4,0.0,28.9,12.6,135.35,61.17,87.85,78.25,"Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.72,86.3,1018.6,25.0
Storm,,Kph,78.2,79.1,75.9,78.6,11.2,22.4,17.5,285.0,88.75,93.66,91.29,"Rain, Heavy Rain, Light Rain",3.35,100.0,,50.0
Storm,,Kph,74.0,75.8,73.3,74.8,2.2,11.2,8.0,192.86,92.47,97.61,95.38,"Rain, Heavy Rain, Light Rain",7.4,100.0,,57.14
Storm,,Kph,75.5,78.0,73.3,77.0,2.2,4.5,3.2,178.57,82.51,95.32,88.56,"Mist, Rain, Light Rain, Sky Coverage Increasing",0.48,100.0,,42.86
Storm,,Kph,74.6,83.0,71.2,77.6,2.2,6.7,4.8,336.67,67.06,95.3,81.46,"Mist, Smoke Or Haze",0.0,66.7,,0.0
Storm,,Kph,74.0,85.7,70.2,79.9,2.2,8.9,5.6,335.0,62.97,80.73,72.55,"Mist, Smoke Or Haze",0.0,81.7,,0.0
Flood,11140.0,Km2,72.3,77.6,73.0,74.4,0.0,2.2,1.2,277.0,92.2,96.72,95.31,"Precipitation In Vicinity, Rain, Light Rain, Sky Coverage Increasing, Smoke Or Haze",1.16,100.0,1006.4,100.0
Flood,11140.0,Km2,73.5,77.6,74.0,75.4,1.2,4.1,2.0,226.38,91.92,98.08,95.55,"Precipitation In Vicinity, Rain, Fog, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",1.63,98.3,1005.0,100.0
Flood,11140.0,Km2,74.3,83.6,74.7,77.9,0.0,3.2,1.7,207.17,79.9,95.76,90.22,"Precipitation In Vicinity, Rain, Rain Showers, Fog, Light Rain, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze",0.67,90.2,1006.4,50.0
Flood,11140.0,Km2,73.4,83.7,73.9,77.8,0.5,2.0,1.3,255.0,75.43,95.72,88.14,"Precipitation In Vicinity, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",0.37,92.7,1008.0,37.5
Flood,,Km2,39.3,55.5,42.5,47.0,0.0,13.2,4.6,185.71,58.31,100.0,85.39,"Drizzle, Mist, Light Drizzle, Rain Showers, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.01,70.0,1016.4,4.17
Flood,,Km2,44.7,50.5,46.6,46.9,0.0,11.2,3.9,99.5,93.46,100.0,98.77,"Drizzle, Mist, Light Drizzle, Rain, Thunderstorm, Rain Showers, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",8.24,97.8,1015.2,12.5
Flood,,Km2,45.9,51.9,47.9,48.6,0.8,22.4,9.9,83.17,91.0,100.0,97.65,"Snow Showers, Rain, Thunderstorm, Rain Showers, Fog, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",1.33,99.1,1007.9,16.67
Flood,,Km2,35.2,46.5,39.7,41.0,0.8,39.2,14.4,277.21,88.14,100.0,94.77,"Drizzle, Mist, Light Snow, Light Drizzle, Rain, Rain Showers, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Snow",8.61,99.8,1012.8,16.67
Flood,,Km2,35.4,46.5,32.1,38.9,0.7,13.9,8.1,267.95,53.03,93.14,77.39,"Ice, Light Drizzle, Rain, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.12,82.6,1023.4,4.17
Flood,,Km2,30.2,50.1,32.7,37.7,0.0,6.7,2.0,237.8,53.94,100.0,83.45,"Mist, Fog, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,11.7,1026.2,0.0
Flood,52770.0,Km2,39.3,55.5,42.5,47.0,0.0,13.2,4.6,185.71,58.31,100.0,85.39,"Drizzle, Mist, Light Drizzle, Rain Showers, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.01,70.0,1016.4,4.17
Flood,52770.0,Km2,44.7,50.5,46.6,46.9,0.0,11.2,3.9,99.5,93.46,100.0,98.77,"Drizzle, Mist, Light Drizzle, Rain, Thunderstorm, Rain Showers, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",8.24,97.8,1015.2,12.5
Flood,52770.0,Km2,45.9,51.9,47.9,48.6,0.8,22.4,9.9,83.17,91.0,100.0,97.65,"Snow Showers, Rain, Thunderstorm, Rain Showers, Fog, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",1.33,99.1,1007.9,16.67
Flood,52770.0,Km2,35.2,46.5,39.7,41.0,0.8,39.2,14.4,277.21,88.14,100.0,94.77,"Drizzle, Mist, Light Snow, Light Drizzle, Rain, Rain Showers, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Snow",8.61,99.8,1012.8,16.67
Flood,52770.0,Km2,35.4,46.5,32.1,38.9,0.7,13.9,8.1,267.95,53.03,93.14,77.39,"Ice, Light Drizzle, Rain, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.12,82.6,1023.4,4.17
Flood,52770.0,Km2,30.2,50.1,32.7,37.7,0.0,6.7,2.0,237.8,53.94,100.0,83.45,"Mist, Fog, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,11.7,1026.2,0.0
Flood,52770.0,Km2,30.0,48.3,34.1,37.2,0.0,6.7,2.1,230.13,70.9,100.0,89.09,"Mist, Fog, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,29.0,1025.6,0.0
Flood,52770.0,Km2,26.7,40.5,34.3,35.8,0.0,4.5,1.4,241.27,84.82,100.0,94.66,"Snow Showers, Mist, Fog, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,68.9,1026.3,4.17
Flood,52770.0,Km2,35.7,50.3,35.5,38.8,0.0,6.7,1.8,239.2,60.86,100.0,88.65,"Mist, Fog, Sky Coverage Decreasing, Sky Unchanged",0.0,87.5,1025.0,0.0
Flood,52770.0,Km2,33.9,53.9,37.2,39.1,0.0,6.7,2.1,205.11,64.59,100.0,93.6,"Mist, Fog, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,78.4,1022.8,4.17
Flood,52770.0,Km2,35.7,52.7,38.4,40.7,0.0,29.1,7.9,239.4,73.32,100.0,92.27,"Mist, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,89.6,1014.0,0.0
Flood,52770.0,Km2,35.5,48.3,22.3,41.0,2.7,28.4,17.0,289.0,29.41,80.9,48.47,"Fog, Sky Coverage Decreasing, Sky Coverage Increasing, Snow",0.03,48.7,1021.1,4.17
Flood,52770.0,Km2,26.7,46.5,18.1,34.7,0.6,20.1,9.5,273.22,28.67,73.91,52.74,"Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,15.0,1024.4,0.0
Flood,52770.0,Km2,23.1,41.7,22.1,30.7,0.0,6.7,2.5,226.0,42.22,92.75,71.9,"Mist, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,38.1,1023.8,0.0
Flood,52770.0,Km2,28.5,47.9,27.7,35.3,0.0,15.7,3.3,214.93,45.18,94.91,75.42,"Mist, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,52.6,1013.0,0.0
Flood,52770.0,Km2,30.3,53.7,30.0,42.8,0.5,24.6,11.3,261.59,35.21,92.92,62.86,"Mist, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged, Snow",0.0,47.5,1014.4,4.17
Flood,52770.0,Km2,26.7,53.2,31.3,38.0,0.0,5.2,2.3,175.85,53.31,93.04,78.62,"Mist, Sky Coverage Increasing, Smoke Or Haze",0.0,6.4,1019.4,0.0
Flood,,Km2,46.7,58.2,49.2,51.8,1.1,11.2,4.8,236.38,79.47,99.31,91.1,"Rain Showers, Sky Coverage Increasing, Sky Unchanged",0.08,90.2,,12.5
Flood,,Km2,46.5,59.1,52.0,53.4,2.4,49.1,9.6,114.63,85.43,99.98,95.19,"Thunderstorm, Rain Showers, Light Rain, Sky Coverage Decreasing",0.94,90.3,,25.0
Flood,,Km2,49.4,56.0,51.4,52.4,2.5,26.8,10.8,88.5,86.88,99.91,96.49,"Rain, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.2,87.9,,25.0
Flood,,Km2,36.7,53.6,46.3,47.4,2.5,9.2,5.5,151.63,88.49,99.95,95.81,"Rain Showers, Light Rain, Sky Coverage Decreasing",1.35,89.1,,50.0
